area,bedrooms,bathrooms,balcony,location,price
1218,3,3,0,Delhi,47945000
2439,4,4,0,Delhi,171165000
2834,4,5,3,Delhi,166205000
1849,3,4,0,Delhi,71670000
2622,3,3,2,Delhi,116750000
3251,4,4,3,Delhi,133740000
1743,3,3,1,Delhi,54055000
2247,4,5,1,Delhi,107290000
3374,4,4,3,Delhi,125315000
2813,3,4,2,Delhi,119985000
955,2,2,0,Delhi,30440000
1612,5,5,3,Delhi,44655000
695,1,2,2,Delhi,22995000
2191,3,4,1,Delhi,57290000
2202,3,3,0,Delhi,83805000
2080,3,3,0,Delhi,79445000
973,2,2,2,Delhi,41090000
2729,3,3,1,Delhi,112270000
3412,3,3,1,Delhi,104805000
1951,4,4,0,Delhi,79630000
3009,3,3,0,Delhi,69330000
3360,3,3,1,Delhi,92485000
2886,3,3,3,Delhi,115160000
1911,4,4,2,Delhi,87370000
3488,4,5,2,Delhi,93290000
2948,4,5,0,Delhi,135955000
664,2,2,0,Delhi,25155000
2111,3,3,3,Delhi,90395000
2452,3,4,2,Delhi,95360000
1846,3,3,1,Delhi,58655000
3262,4,5,1,Delhi,102010000
3253,5,5,3,Delhi,141405000
1089,3,3,1,Delhi,17890000
992,2,2,3,Delhi,21900000
1692,5,5,3,Delhi,32090000
3172,4,4,0,Delhi,140375000
858,2,2,3,Delhi,22875000
3085,5,5,3,Delhi,175765000
2026,4,4,3,Delhi,96320000
1221,2,3,2,Delhi,38925000
2000,3,3,3,Delhi,44285000
1539,4,5,1,Delhi,33860000
3258,3,3,3,Delhi,91365000
1761,3,4,2,Delhi,60385000
2259,5,6,3,Delhi,85710000
2070,3,3,2,Delhi,73240000
3228,3,3,3,Delhi,147845000
1981,3,3,2,Delhi,91885000
731,1,2,2,Delhi,18560000
915,2,3,1,Delhi,20040000
1743,4,4,2,Delhi,43040000
1109,3,3,1,Delhi,34845000
2850,3,3,3,Delhi,132935000
2537,3,4,1,Delhi,111375000
3468,3,3,1,Delhi,104380000
1672,3,3,0,Delhi,44270000
1701,5,5,2,Delhi,62165000
1878,3,4,2,Delhi,70440000
2850,3,3,3,Delhi,192135000
2566,3,3,3,Delhi,119995000
908,3,4,1,Delhi,28280000
2992,3,3,3,Delhi,146420000
3290,5,6,2,Delhi,74550000
2912,4,4,3,Delhi,170300000
556,2,2,3,Delhi,15910000
2483,4,5,0,Delhi,95320000
1244,2,2,0,Delhi,39915000
982,2,2,3,Delhi,22595000
532,2,2,3,Delhi,10835000
2074,3,3,2,Delhi,80970000
1753,3,3,0,Delhi,68445000
2046,4,5,0,Delhi,74385000
1994,5,5,0,Delhi,81280000
2056,3,3,3,Delhi,94320000
2442,3,4,0,Delhi,101680000
769,1,1,1,Delhi,26115000
3126,4,4,1,Delhi,128330000
1220,2,3,0,Delhi,44450000
1461,2,2,0,Delhi,49320000
922,3,3,2,Delhi,28810000
1006,3,3,3,Delhi,21410000
2095,3,3,2,Delhi,102375000
1399,2,2,3,Delhi,50535000
883,3,4,2,Delhi,26230000
1385,2,3,3,Delhi,44680000
1578,5,6,0,Delhi,58280000
950,2,2,1,Delhi,24625000
1686,3,4,3,Delhi,47910000
2632,4,5,2,Delhi,125690000
1776,4,4,2,Delhi,62870000
2817,5,5,3,Delhi,68595000
3232,4,4,3,Delhi,176715000
818,3,3,2,Delhi,10775000
1639,4,4,0,Delhi,41320000
2632,4,4,0,Delhi,90355000
2955,3,3,2,Delhi,36800000
2342,4,4,0,Delhi,129260000
2693,4,5,2,Delhi,69310000
653,1,2,1,Delhi,18935000
2229,3,3,1,Delhi,75915000
2990,4,5,1,Delhi,175590000
522,1,1,1,Delhi,19085000
2800,3,4,3,Delhi,132340000
1633,4,4,2,Delhi,65695000
3237,3,4,1,Delhi,120845000
2939,3,4,0,Delhi,140445000
1724,4,4,3,Delhi,72770000
2182,3,3,0,Delhi,55735000
1201,2,2,3,Delhi,37750000
665,1,2,1,Delhi,22455000
2714,4,4,0,Delhi,144825000
3436,5,5,3,Delhi,77585000
3313,5,6,3,Delhi,155770000
1198,2,3,1,Delhi,41775000
2766,3,3,2,Delhi,121110000
950,2,2,0,Delhi,44545000
3026,3,3,0,Delhi,135240000
3425,4,4,2,Delhi,86040000
863,3,3,3,Delhi,29360000
3135,3,3,3,Delhi,69205000
2290,3,3,1,Delhi,78485000
3282,4,4,3,Delhi,116095000
1369,2,2,3,Delhi,42005000
2190,3,4,2,Delhi,93735000
1068,3,3,3,Delhi,29235000
2295,3,3,3,Delhi,90040000
848,2,2,1,Delhi,19475000
703,1,1,0,Delhi,26330000
1487,2,2,2,Delhi,52925000
2480,3,3,2,Delhi,71425000
1976,4,5,3,Delhi,89115000
2355,3,4,1,Delhi,100745000
1077,2,2,0,Delhi,25520000
2462,4,4,2,Delhi,116360000
1306,3,3,1,Delhi,37125000
1305,2,2,2,Delhi,29385000
2498,4,4,1,Delhi,98355000
1779,3,3,3,Delhi,70745000
2833,3,3,2,Delhi,126975000
2539,5,5,2,Delhi,85985000
3065,3,3,1,Delhi,178420000
713,2,2,1,Delhi,20700000
1540,3,3,3,Delhi,40075000
1881,3,3,0,Delhi,69960000
1952,3,4,2,Delhi,45600000
2631,4,5,3,Delhi,115420000
1878,3,3,2,Delhi,66875000
715,1,2,2,Delhi,18190000
2812,4,5,1,Delhi,140590000
905,2,2,1,Delhi,21870000
582,2,3,1,Delhi,21215000
1024,2,2,0,Delhi,39530000
1396,2,2,3,Delhi,42240000
1324,2,3,0,Delhi,45465000
3181,3,3,0,Delhi,157235000
3431,3,3,3,Delhi,186640000
3405,3,4,2,Delhi,120030000
921,3,3,0,Delhi,27650000
1513,3,4,2,Delhi,61380000
3343,4,4,1,Delhi,165630000
1990,3,3,3,Delhi,71285000
1475,2,3,3,Delhi,56935000
2439,4,4,2,Delhi,127420000
567,1,2,3,Delhi,10025000
2131,4,4,0,Delhi,97265000
2284,4,4,3,Delhi,111360000
1675,3,4,2,Delhi,32145000
1231,3,3,3,Delhi,47120000
2133,3,3,0,Delhi,114410000
2415,5,5,3,Delhi,58085000
570,1,1,3,Delhi,13450000
3478,4,4,3,Delhi,155685000
2581,3,3,0,Delhi,120920000
1679,5,6,0,Delhi,66235000
958,2,2,3,Delhi,30800000
1979,3,3,0,Delhi,85460000
2373,5,5,1,Delhi,98315000
1470,3,3,3,Delhi,25150000
1429,2,3,2,Delhi,47990000
1879,3,4,2,Delhi,39395000
1901,4,4,1,Delhi,53575000
2592,4,4,0,Delhi,128690000
800,2,2,2,Delhi,23765000
3128,5,5,1,Delhi,80905000
2319,3,3,2,Delhi,106935000
1916,3,3,3,Delhi,75305000
2625,3,3,3,Delhi,56510000
2097,3,4,3,Delhi,132000000
2750,5,5,3,Delhi,91475000
1236,2,2,3,Delhi,24990000
2324,3,4,2,Delhi,100930000
1665,3,4,0,Delhi,72800000
1314,2,3,2,Delhi,41125000
2990,3,4,3,Delhi,131840000
1322,3,3,3,Delhi,28275000
1704,3,3,3,Delhi,69635000
984,2,3,0,Delhi,25340000
1161,2,3,3,Delhi,35425000
1841,4,4,3,Delhi,65045000
2918,3,3,0,Delhi,131750000
3363,5,6,3,Delhi,166390000
2590,3,3,3,Delhi,98350000
2656,3,3,0,Delhi,96375000
2642,4,4,2,Delhi,156880000
661,1,1,3,Delhi,15740000
2599,3,3,2,Delhi,119895000
2904,3,3,3,Delhi,127010000
2322,5,5,3,Delhi,132825000
1302,2,2,1,Delhi,28720000
2436,3,3,0,Delhi,100925000
3370,3,4,3,Delhi,188880000
882,3,3,3,Delhi,28175000
2856,4,4,2,Delhi,78185000
1762,4,4,2,Delhi,50135000
3002,3,3,0,Delhi,114605000
1497,2,2,2,Delhi,40015000
3353,4,5,1,Delhi,172025000
535,1,2,1,Delhi,12185000
1819,3,3,2,Delhi,77050000
2495,3,3,1,Delhi,90560000
1786,5,6,3,Delhi,69275000
1862,5,6,2,Delhi,71845000
2470,5,5,1,Delhi,86130000
2558,4,4,1,Delhi,103880000
1942,4,5,0,Delhi,63980000
754,1,2,2,Delhi,22975000
896,3,3,2,Delhi,22405000
2566,4,4,0,Delhi,116015000
726,1,2,0,Delhi,25815000
2283,3,3,2,Delhi,71810000
1545,3,3,0,Delhi,61235000
2733,5,5,0,Delhi,87070000
1421,2,3,3,Delhi,54155000
813,2,2,0,Delhi,22505000
3123,5,5,2,Delhi,121900000
2193,3,4,2,Delhi,84350000
2469,3,4,3,Delhi,96665000
2499,4,5,1,Delhi,125475000
2389,4,5,0,Delhi,70580000
2212,3,3,1,Delhi,79420000
2406,4,4,0,Delhi,80565000
2576,4,4,3,Delhi,85860000
2272,3,3,1,Delhi,105005000
1860,4,5,2,Delhi,47910000
2417,4,5,2,Delhi,124285000
3403,3,4,3,Delhi,108345000
2082,5,5,0,Delhi,89515000
2205,3,4,3,Delhi,79210000
2879,5,5,1,Delhi,90910000
1095,2,2,1,Delhi,32250000
624,2,3,3,Delhi,15780000
2317,3,3,1,Delhi,97140000
631,2,2,1,Delhi,30535000
2995,3,3,0,Delhi,108080000
3159,3,3,3,Delhi,127535000
2999,4,4,0,Delhi,136285000
2108,5,6,0,Delhi,43195000
2401,3,4,3,Delhi,101725000
1012,2,3,3,Delhi,30355000
1244,2,3,0,Delhi,44750000
1663,5,5,2,Delhi,53015000
1972,4,4,2,Delhi,47100000
2581,5,5,0,Delhi,87175000
1481,3,3,1,Delhi,43900000
1719,4,4,2,Delhi,26030000
866,3,3,3,Delhi,32150000
2112,5,5,3,Delhi,111390000
670,1,1,1,Delhi,25125000
688,1,2,3,Delhi,17080000
1705,5,5,1,Delhi,46235000
2125,3,3,2,Delhi,47525000
1106,3,3,2,Delhi,41560000
2865,3,3,0,Delhi,114635000
2996,3,3,2,Delhi,166450000
690,2,2,0,Delhi,29300000
1716,5,5,0,Delhi,44785000
3302,3,3,0,Delhi,105360000
742,1,1,2,Delhi,20680000
508,1,1,2,Delhi,19975000
1189,2,2,0,Delhi,38885000
2731,4,4,1,Delhi,129400000
2265,4,5,2,Delhi,74095000
2485,5,5,3,Delhi,115950000
2319,5,5,2,Delhi,90530000
791,1,1,1,Delhi,24555000
777,1,1,2,Delhi,25990000
1483,2,3,0,Delhi,32460000
1330,3,3,2,Delhi,41805000
2072,3,3,0,Delhi,79745000
2890,4,4,2,Delhi,119825000
2377,4,5,1,Delhi,66710000
2494,5,5,2,Delhi,124205000
2968,4,4,0,Delhi,117985000
2747,3,4,1,Delhi,81220000
675,2,2,0,Delhi,22110000
2174,3,3,1,Delhi,112435000
1430,2,3,1,Delhi,58675000
3184,3,3,0,Delhi,115075000
2223,4,4,2,Delhi,93165000
1552,3,3,3,Delhi,43220000
2241,5,5,3,Delhi,90490000
2760,3,3,1,Delhi,101590000
1954,4,5,1,Delhi,58225000
3063,4,4,0,Delhi,190390000
3440,5,6,2,Delhi,140205000
835,2,2,0,Delhi,16020000
3288,3,3,2,Delhi,163555000
2017,3,4,2,Delhi,60185000
1520,3,3,2,Delhi,51245000
571,1,1,2,Delhi,25295000
789,1,1,2,Delhi,21580000
898,2,3,2,Delhi,17865000
1277,2,3,0,Delhi,51360000
1485,2,2,0,Delhi,43175000
1464,2,3,1,Delhi,49170000
1728,3,4,0,Delhi,68315000
2563,4,4,3,Delhi,112020000
1091,2,3,3,Delhi,32395000
1420,2,2,3,Delhi,40210000
2201,5,5,2,Delhi,98175000
3392,3,4,2,Delhi,117785000
1256,3,3,3,Delhi,16665000
3017,3,4,1,Delhi,132120000
948,2,2,1,Delhi,35365000
1373,2,3,3,Delhi,54105000
2428,4,4,3,Delhi,63135000
2605,5,6,1,Delhi,109415000
602,1,1,0,Delhi,19580000
2546,5,5,2,Delhi,77230000
3458,4,4,1,Delhi,180300000
2351,3,3,0,Delhi,86480000
2834,3,3,0,Delhi,100335000
702,2,3,3,Delhi,22615000
1828,4,5,1,Delhi,77135000
2794,3,3,0,Delhi,103245000
2095,3,3,2,Delhi,122045000
2654,5,5,1,Delhi,123920000
2306,4,4,2,Delhi,106050000
3320,4,5,2,Delhi,164480000
2429,3,3,1,Delhi,70055000
2838,3,3,3,Delhi,124625000
1423,3,4,2,Delhi,45345000
2582,3,4,1,Delhi,113690000
1970,3,3,3,Delhi,53590000
2091,3,3,1,Delhi,73980000
656,2,3,3,Delhi,18420000
1655,3,3,3,Delhi,56380000
1859,3,3,1,Delhi,69715000
1815,4,5,2,Delhi,55565000
3416,5,6,2,Delhi,170705000
1828,3,3,2,Delhi,63045000
1320,3,3,0,Delhi,58100000
3162,3,3,0,Delhi,115020000
1020,2,2,2,Delhi,22275000
1895,4,4,3,Delhi,74710000
2915,3,4,1,Delhi,153750000
646,1,1,3,Delhi,11650000
868,2,2,2,Delhi,11985000
3065,3,3,3,Delhi,153225000
1767,5,6,1,Delhi,69610000
1545,3,4,1,Delhi,57470000
1550,3,3,2,Delhi,57145000
3069,3,3,1,Delhi,150955000
2519,5,6,0,Delhi,78740000
1694,3,3,1,Delhi,35255000
2894,4,4,0,Delhi,123705000
1113,3,4,1,Delhi,33785000
993,2,2,1,Delhi,36770000
2368,3,3,0,Delhi,77885000
828,3,4,1,Delhi,23790000
3130,4,5,0,Delhi,158820000
3346,3,3,3,Delhi,198290000
1937,5,5,3,Delhi,70050000
2621,5,5,3,Delhi,70675000
738,1,1,0,Delhi,17240000
1816,3,3,2,Delhi,45480000
2995,5,6,1,Delhi,114225000
1742,5,5,0,Delhi,43700000
1761,3,3,3,Delhi,56620000
1958,4,4,1,Delhi,46145000
2588,4,4,3,Delhi,111730000
1218,3,3,0,Delhi,47150000
563,2,2,0,Delhi,11500000
1431,3,4,0,Delhi,29250000
3194,4,5,3,Delhi,92825000
1569,4,4,0,Delhi,73920000
1448,3,4,1,Delhi,43225000
1902,4,4,3,Delhi,61025000
1904,3,3,0,Delhi,113760000
3126,5,5,1,Delhi,98480000
3462,3,3,1,Delhi,59225000
1692,3,3,2,Delhi,29205000
1810,3,4,2,Delhi,58620000
1904,5,5,0,Delhi,64645000
1595,3,3,1,Delhi,45345000
1743,3,3,2,Delhi,48540000
621,1,1,0,Delhi,21125000
1576,5,5,1,Delhi,75580000
3459,3,3,2,Delhi,176040000
1900,4,5,2,Delhi,68120000
973,2,2,0,Delhi,19035000
728,2,3,0,Delhi,15045000
1875,4,4,0,Delhi,67290000
1511,3,3,3,Delhi,39240000
1720,3,3,2,Delhi,52730000
2979,5,5,1,Delhi,160505000
2253,4,4,1,Delhi,68195000
1939,3,3,1,Delhi,71715000
1645,5,5,0,Delhi,59775000
1682,3,3,1,Delhi,80030000
2252,4,5,2,Delhi,82520000
2786,3,3,0,Delhi,110380000
1767,4,4,2,Delhi,69715000
782,2,2,1,Delhi,26650000
1029,3,3,2,Delhi,27760000
893,3,3,2,Delhi,18135000
1094,2,3,0,Delhi,28435000
1022,2,2,0,Delhi,18505000
1143,2,3,0,Delhi,48915000
2086,4,4,2,Delhi,68950000
2724,3,3,0,Delhi,62910000
3426,3,4,1,Delhi,133050000
1513,4,4,0,Delhi,37900000
903,3,3,3,Delhi,32610000
3141,3,3,3,Delhi,140280000
1601,4,5,3,Delhi,49180000
610,1,2,1,Delhi,16355000
2254,3,3,2,Delhi,84460000
2268,3,4,3,Delhi,125885000
2463,4,5,3,Delhi,95060000
2696,3,4,0,Delhi,74865000
2358,3,3,1,Delhi,92990000
1785,3,4,0,Delhi,71535000
760,2,3,3,Delhi,21680000
1908,4,4,2,Delhi,102525000
2398,3,3,3,Delhi,104005000
2536,4,4,0,Delhi,102210000
1640,3,3,1,Delhi,54555000
2417,5,6,3,Delhi,107875000
1848,5,5,1,Delhi,56940000
2596,5,5,3,Delhi,75940000
3137,3,3,1,Delhi,134730000
1936,4,4,3,Delhi,82210000
3441,3,4,3,Delhi,123165000
2201,4,4,3,Delhi,66190000
3287,4,4,1,Delhi,110895000
1307,2,2,1,Delhi,27825000
2961,5,5,2,Delhi,98205000
2563,5,5,1,Delhi,101775000
2134,5,5,0,Delhi,82090000
3306,3,3,0,Delhi,128265000
3308,4,4,2,Delhi,151140000
1322,3,3,2,Delhi,48250000
1177,3,3,1,Delhi,23380000
2659,3,3,3,Delhi,114210000
1599,3,3,3,Delhi,85245000
2159,3,3,2,Delhi,133600000
3053,4,4,1,Delhi,122945000
982,3,3,1,Delhi,33345000
2654,4,4,0,Delhi,137930000
2272,3,3,0,Delhi,116995000
3248,3,3,3,Delhi,163935000
3112,5,5,1,Delhi,134920000
780,1,2,2,Delhi,25685000
1108,2,2,0,Delhi,31540000
2879,3,3,1,Delhi,124020000
3240,4,4,1,Delhi,94970000
2857,3,3,1,Delhi,72770000
762,2,3,2,Delhi,19905000
2194,4,4,2,Delhi,96550000
3344,5,5,0,Delhi,86170000
2369,4,4,1,Delhi,114105000
580,1,2,2,Delhi,12915000
2733,3,3,1,Delhi,117440000
2630,4,5,0,Delhi,116505000
2529,3,3,0,Delhi,93720000
3204,4,4,3,Delhi,162105000
1298,3,3,0,Delhi,33265000
3211,5,6,2,Delhi,155530000
1430,3,3,1,Delhi,29405000
1771,4,4,3,Delhi,58910000
2287,3,3,1,Delhi,108905000
552,1,1,2,Delhi,13730000
1895,5,6,1,Delhi,74980000
3194,3,3,3,Delhi,110320000
2848,4,5,3,Delhi,147460000
1858,3,3,1,Delhi,59260000
677,1,1,2,Delhi,21765000
3450,3,3,0,Delhi,146625000
1018,3,4,2,Delhi,30175000
2973,4,4,2,Delhi,155655000
3162,3,3,1,Delhi,176170000
1022,2,2,1,Delhi,28505000
1992,3,4,2,Delhi,96530000
2517,4,4,1,Delhi,119100000
1989,4,4,2,Delhi,57000000
2134,3,3,3,Delhi,96780000
1567,4,4,0,Delhi,57810000
2344,3,3,2,Delhi,104905000
535,1,1,2,Delhi,12895000
3440,3,3,1,Delhi,105805000
1212,2,2,0,Delhi,35545000
3445,4,4,1,Delhi,129125000
1524,3,3,1,Delhi,59350000
2384,4,5,0,Delhi,125185000
1456,2,3,0,Delhi,38065000
2230,4,5,2,Delhi,96570000
1313,2,2,2,Delhi,43905000
2311,5,5,3,Delhi,125115000
1447,3,3,0,Delhi,16650000
3039,3,3,2,Delhi,170725000
3332,4,4,0,Delhi,186245000
2035,5,6,2,Delhi,53445000
777,2,2,2,Delhi,22940000
918,3,3,0,Delhi,24995000
2127,5,5,2,Delhi,100050000
1742,3,4,1,Delhi,53230000
3135,3,3,1,Delhi,120285000
3410,3,4,0,Delhi,131590000
1070,2,2,3,Delhi,37870000
640,2,2,2,Delhi,15575000
2503,4,4,0,Delhi,101735000
1834,4,4,2,Delhi,70385000
3238,4,4,1,Delhi,171495000
1493,2,2,2,Delhi,49370000
2250,4,5,1,Delhi,77105000
3252,3,3,2,Delhi,105615000
1756,3,3,2,Delhi,53500000
667,2,2,1,Delhi,14260000
2140,5,5,2,Delhi,90125000
3075,5,5,3,Delhi,124450000
805,2,2,0,Delhi,17725000
668,1,1,2,Delhi,21190000
1234,3,3,0,Delhi,48775000
1083,2,3,3,Delhi,37630000
577,1,1,3,Delhi,19705000
1716,3,3,2,Delhi,55335000
3371,4,4,2,Delhi,95220000
1617,3,4,2,Delhi,63340000
1368,2,3,2,Delhi,23925000
1602,4,4,3,Delhi,41325000
1783,5,6,3,Delhi,38020000
2383,4,4,2,Delhi,140115000
2092,5,5,1,Delhi,53160000
1174,3,3,0,Delhi,25830000
2673,4,4,1,Delhi,116490000
3450,5,6,2,Delhi,133000000
1963,3,3,2,Delhi,49005000
1693,4,5,3,Delhi,72080000
2242,3,3,3,Delhi,43530000
1030,2,3,1,Delhi,36445000
1961,3,3,2,Delhi,64505000
858,2,3,0,Delhi,27320000
3478,4,4,1,Delhi,173215000
2781,3,4,0,Delhi,94905000
2246,4,4,2,Delhi,59050000
894,2,2,1,Delhi,31375000
3025,3,3,0,Delhi,75195000
1556,4,4,0,Delhi,49025000
2173,5,5,0,Delhi,117580000
1217,2,2,2,Delhi,26565000
3439,3,4,0,Delhi,119055000
1653,5,5,1,Delhi,64705000
2208,4,4,3,Delhi,67520000
3443,3,3,2,Delhi,144105000
3493,3,4,1,Delhi,189595000
3118,4,4,3,Delhi,154855000
3398,5,5,2,Delhi,112790000
2222,3,3,2,Delhi,112165000
2794,3,3,1,Delhi,99485000
813,3,3,3,Delhi,25350000
1081,3,3,3,Delhi,38780000
964,2,2,3,Delhi,18230000
3140,5,6,2,Delhi,107770000
3341,3,3,1,Delhi,156785000
2751,3,4,1,Delhi,116195000
3386,4,4,0,Delhi,145790000
2930,5,5,0,Delhi,63710000
1039,2,3,3,Delhi,32705000
2584,3,4,0,Delhi,130070000
2648,4,5,1,Delhi,126910000
2154,3,3,0,Delhi,90505000
865,2,2,1,Delhi,29515000
2347,4,5,1,Delhi,76905000
3031,3,3,2,Delhi,156685000
1507,3,4,0,Delhi,70205000
2821,3,3,3,Delhi,96370000
1160,2,3,3,Delhi,36990000
584,2,2,3,Delhi,19705000
1353,3,3,3,Delhi,27955000
2017,3,4,0,Delhi,86425000
1122,2,2,2,Delhi,38960000
2692,5,5,0,Delhi,42910000
2358,3,3,1,Delhi,96595000
3428,4,4,2,Delhi,93090000
3117,5,5,0,Delhi,182650000
1902,3,4,1,Delhi,52415000
1582,4,5,0,Delhi,27600000
1107,3,3,0,Delhi,28460000
1300,3,4,1,Delhi,48700000
1991,3,3,3,Delhi,68700000
2548,3,3,1,Delhi,84225000
2269,5,5,0,Delhi,107135000
2781,5,5,3,Delhi,116670000
1529,3,3,3,Delhi,37100000
1278,2,3,1,Delhi,25860000
909,2,2,2,Delhi,34715000
1391,3,3,1,Delhi,28365000
2186,4,4,3,Delhi,87045000
1657,4,4,3,Delhi,45030000
1763,3,3,1,Delhi,65635000
2404,3,3,2,Delhi,71155000
2825,3,3,3,Delhi,111895000
563,1,1,2,Delhi,14140000
1848,3,4,1,Delhi,62945000
987,2,2,1,Delhi,30140000
1027,2,2,2,Delhi,35010000
2208,4,4,2,Delhi,68810000
1598,3,3,1,Delhi,48655000
897,3,3,1,Delhi,30400000
2303,5,5,2,Delhi,115840000
3288,3,3,1,Delhi,144965000
2166,4,4,1,Delhi,54140000
2918,3,3,3,Delhi,90075000
1339,2,2,3,Delhi,31865000
3121,3,3,3,Delhi,99600000
516,2,3,2,Delhi,15930000
700,1,1,3,Delhi,19305000
952,2,2,0,Delhi,25140000
3304,5,5,2,Delhi,71785000
2019,4,4,3,Delhi,63120000
3343,3,4,0,Delhi,125665000
1633,4,5,2,Delhi,46250000
2872,4,4,2,Delhi,83630000
2819,5,5,3,Delhi,120380000
3119,3,4,3,Delhi,115420000
757,1,1,2,Delhi,19470000
1860,4,4,1,Delhi,66660000
3388,3,3,2,Delhi,190380000
1760,3,3,0,Delhi,40880000
3043,3,4,1,Delhi,70900000
815,3,4,2,Delhi,18710000
1647,3,4,0,Delhi,63595000
1646,4,5,3,Delhi,62040000
2833,3,3,2,Delhi,65805000
1007,2,2,0,Delhi,41595000
1218,2,2,3,Delhi,32165000
2438,5,5,2,Delhi,113360000
1731,4,5,2,Delhi,45045000
506,1,1,0,Delhi,20670000
3464,4,4,3,Delhi,109310000
2343,4,4,3,Delhi,127700000
752,1,1,2,Delhi,22660000
1123,2,2,3,Delhi,23525000
3408,5,5,3,Delhi,58910000
615,2,2,2,Delhi,10430000
1957,3,3,2,Delhi,59600000
1184,3,3,2,Delhi,40925000
2453,4,4,0,Delhi,95480000
1257,2,3,0,Delhi,12965000
1988,4,5,1,Delhi,91585000
1891,3,3,1,Delhi,49630000
577,2,2,1,Delhi,17645000
3124,4,4,1,Delhi,149935000
2193,4,5,3,Delhi,93940000
855,3,4,0,Delhi,30305000
823,3,4,0,Delhi,20395000
902,3,3,2,Delhi,27910000
2944,3,4,1,Delhi,149445000
1344,2,2,0,Delhi,40190000
2185,3,3,1,Delhi,114575000
1633,4,4,0,Delhi,42065000
3111,4,4,0,Delhi,124135000
1700,4,5,0,Delhi,40290000
2703,3,3,0,Delhi,106025000
1843,4,4,3,Delhi,76785000
3182,4,4,2,Delhi,122810000
3348,3,3,2,Delhi,140750000
2611,3,3,3,Delhi,113575000
1368,2,2,0,Delhi,40535000
3337,5,5,3,Delhi,165130000
3287,5,5,0,Delhi,162020000
2977,3,3,0,Delhi,96640000
2714,3,3,3,Delhi,96280000
3401,4,5,3,Delhi,134570000
3488,3,3,0,Delhi,123845000
2157,3,4,2,Delhi,137645000
1623,3,4,3,Delhi,18515000
3089,5,5,2,Delhi,90590000
3273,3,4,3,Delhi,202885000
874,3,3,3,Delhi,20370000
1042,2,2,1,Delhi,40900000
664,1,2,2,Delhi,28040000
3210,3,3,3,Delhi,147855000
1380,2,2,0,Delhi,34785000
2089,3,3,3,Delhi,61495000
1532,3,3,3,Delhi,23845000
1653,3,4,0,Delhi,41905000
723,1,1,2,Delhi,18965000
2023,5,5,0,Delhi,78760000
1871,3,4,0,Delhi,70630000
3121,3,3,0,Delhi,117050000
620,1,2,1,Delhi,14520000
2434,3,3,1,Delhi,85030000
709,1,2,2,Delhi,23455000
1923,3,4,1,Delhi,102245000
2944,3,3,3,Delhi,109030000
3417,3,3,1,Delhi,212680000
3089,3,3,1,Delhi,117830000
2923,3,3,1,Delhi,175335000
2178,3,3,0,Delhi,54720000
1059,2,2,2,Delhi,37425000
2308,3,3,2,Delhi,70580000
2350,5,5,0,Delhi,110575000
2025,4,4,3,Delhi,74055000
3237,5,6,3,Delhi,153060000
2972,3,3,0,Delhi,123255000
1063,2,3,0,Delhi,33015000
2589,3,3,0,Delhi,123825000
3359,3,3,3,Delhi,131360000
3093,3,3,2,Delhi,115435000
2684,4,4,3,Delhi,120235000
805,2,2,1,Delhi,24425000
2935,3,4,3,Delhi,129285000
2204,3,3,2,Delhi,111905000
1069,3,3,3,Delhi,30815000
2674,3,3,3,Delhi,81290000
3159,3,3,2,Delhi,143970000
2335,4,5,0,Delhi,124435000
1171,2,2,2,Delhi,33845000
2547,4,5,1,Delhi,81250000
566,1,1,0,Delhi,24135000
2474,3,3,0,Delhi,138255000
1472,2,3,0,Delhi,52285000
505,1,1,0,Delhi,16535000
3221,3,3,3,Delhi,122390000
1235,3,4,0,Delhi,51720000
3381,5,6,3,Delhi,175270000
3454,3,3,2,Delhi,177925000
1506,5,6,1,Delhi,56070000
2378,3,3,1,Delhi,83085000
2532,5,6,3,Delhi,86970000
2591,3,3,1,Delhi,100555000
1471,2,2,3,Delhi,46210000
1549,3,4,1,Delhi,67335000
1578,4,4,2,Delhi,39920000
1419,3,3,0,Delhi,38165000
1295,2,3,0,Delhi,42200000
1309,3,3,0,Delhi,34215000
1378,2,2,1,Delhi,42810000
3113,4,4,0,Delhi,185890000
1300,2,2,0,Delhi,36790000
2531,3,3,3,Delhi,90105000
2074,4,4,3,Delhi,43895000
2791,3,3,3,Delhi,142260000
2117,3,4,1,Delhi,50470000
900,2,2,0,Delhi,21030000
3312,3,4,0,Delhi,145950000
3391,5,5,1,Delhi,84485000
3192,3,4,0,Delhi,146695000
3194,3,3,3,Delhi,103830000
2106,4,4,3,Delhi,91775000
3485,3,4,2,Delhi,153385000
2859,4,5,1,Delhi,130280000
1033,2,2,3,Delhi,40615000
1968,4,5,1,Delhi,89235000
1735,5,5,3,Delhi,46580000
2083,3,3,0,Delhi,117895000
2104,3,3,3,Delhi,93310000
2521,3,3,0,Delhi,79270000
2308,3,3,2,Delhi,58760000
2942,3,4,2,Delhi,137495000
895,2,2,0,Delhi,18685000
3009,3,4,2,Delhi,128820000
3086,4,4,1,Delhi,168270000
2497,3,3,1,Delhi,126870000
2703,3,3,3,Delhi,68640000
1794,4,4,1,Delhi,66580000
792,2,2,0,Delhi,30400000
2607,3,3,1,Delhi,96195000
3346,4,4,1,Delhi,144685000
2944,3,3,3,Delhi,126955000
1310,3,3,0,Delhi,25965000
